mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,mean_validation_rmse,std_validation_rmse
0.06893935203552246,0.008612049940219819,0.005440282821655274,0.0030002057259554907,1.0,0.01,3,300,5,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.7031506612285203,-2.75237143089821,-2.714740590677402,-2.683508609710424,-2.805207920021267,-2.731795842507165,0.043025045820321725,19,-2.435318366878457,-2.4289632060980915,-2.435559622366772,-2.443075126183772,-2.4274730406499088,-2.4340778724354,0.005558211924560024,2.731795842507165,0.043025045820321725
0.0746391773223877,0.01691151991394436,0.007525634765625,0.003571706387036007,0.7,0.01,3,300,5,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.706177538272828,-2.752985155426913,-2.7012487094760718,-2.685360045612361,-2.819935461071492,-2.733141381971933,0.04889628828845329,20,-2.452055897410738,-2.4480801546699626,-2.454475123388651,-2.459869246813266,-2.447398908556751,-2.452375866167874,0.004558141259712518,2.733141381971933,0.04889628828845329
0.06404600143432618,0.009870795787214394,0.003753948211669922,0.0012096158506786023,1.0,0.01,3,300,5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 5, 'model__subsample': 1.0}",-2.6865686704457006,-2.7728302997616963,-2.716087586070409,-2.672019224284645,-2.8212349370293643,-2.7337481435183633,0.055730801921404956,21,-2.461445005584837,-2.4408197550083464,-2.498320442592324,-2.4700990180453406,-2.449480271214284,-2.4640328984890267,0.019848222427425916,2.7337481435183633,0.055730801921404956
0.06078290939331055,0.002516447287438617,0.0052395820617675785,0.003103125248667197,1.0,0.01,3,300,1,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 1, 'model__subsample': 0.7}",-2.704668397670186,-2.766123870089088,-2.729228707625494,-2.670340222641759,-2.7987775164964597,-2.733827742904597,0.04508568883775271,22,-2.399799397492584,-2.3930932955162376,-2.40123999828041,-2.416340279049643,-2.401562014207332,-2.4024069969092414,0.007612579603866808,2.733827742904597,0.04508568883775271
0.05478138923645019,0.007452279175581215,0.004582691192626953,0.0010890469899117038,1.0,0.01,5,100,1,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 1.0}",-2.6506290797586347,-2.7724217215861957,-2.7097658341310504,-2.719110453929242,-2.8173134836154725,-2.733848114604119,0.05688049510223064,23,-2.467378859603189,-2.4831091495670377,-2.4961822631610584,-2.476988308926571,-2.483360885569529,-2.481403893365477,0.009395071995307515,2.733848114604119,0.05688049510223064
0.046989822387695314,0.012612311296117106,0.003845977783203125,0.0014791431263948224,0.7,0.01,5,100,1,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 0.7}",-2.6889732560569644,-2.756753539042221,-2.7185811391620995,-2.680548789842873,-2.8250979599222186,-2.733990936805275,0.05279913301776864,24,-2.4483137630816407,-2.4493638259940727,-2.4592183849350016,-2.448491504601928,-2.450519195003352,-2.4511813347231994,0.004093753688165692,2.733990936805275,0.05279913301776864
0.03856654167175293,0.010369313954311975,0.0049880027770996095,0.0020061129043809456,0.7,0.01,5,100,5,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__reg_lambda': 5, 'model__subsample': 1.0}",-2.6709585822150164,-2.7667568280295285,-2.703883387515772,-2.700448532445263,-2.8309841823227027,-2.7346063025056564,0.0574178283613375,25,-2.5003907505701704,-2.539954998139019,-2.519391238125891,-2.4943523491136497,-2.50025687615224,-2.510869242420194,0.016815674059038267,2.7346063025056564,0.0574178283613375
0.06513381004333496,0.02540127556515654,0.008741140365600586,0.007077637370990604,0.7,0.01,3,300,1,0.7,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.01, 'model__max_depth': 3, 'model__n_estimators': 300, 'model__reg_lambda': 1, 'model__subsample': 0.7}",-2.711852822915249,-2.7521829124480752,-2.7120056199478038,-2.674634674740595,-2.8228263470265826,-2.734700475415661,0.05043169033851675,26,-2.4173737642266544,-2.414648282034197,-2.4234179546347634,-2.430029832197353,-2.418131121174493,-2.420720190853492,0.005453756156122468,2.734700475415661,0.05043169033851675
0.05294322967529297,0.011769980588047058,0.005875825881958008,0.003832880024607828,1.0,0.01,5,100,1,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__reg_lambda': 1, 'model__subsample': 0.7}",-2.6884025070506916,-2.767331214396944,-2.710644326956074,-2.6891597178867417,-2.822422815781171,-2.735592116414325,0.05206180895254362,27,-2.4259453924019843,-2.4508168407603703,-2.4500315719189962,-2.4330350607519518,-2.429114065284918,-2.437788586223644,0.010561540350101867,2.735592116414325,0.05206180895254362
0.048411226272583006,0.0029491256570726163,0.004713773727416992,0.0011690384002097346,1.0,0.01,5,100,5,0.7,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.01, 'model__max_depth': 5, 'model__n_estimators': 100, 'model__reg_lambda': 5, 'model__subsample': 0.7}",-2.688745718179243,-2.7643947574651473,-2.714438320521505,-2.6950717173066128,-2.8200494811487102,-2.7365399989242434,0.04948154612628774,28,-2.470576857509242,-2.490231565583393,-2.4736738150393665,-2.4746443953560724,-2.465644332809283,-2.4749541932594714,0.00825794185161673,2.7365399989242434,0.04948154612628774
